2024-04-01 12:41:23,965 - pocketoption - DEBUG - ======== New Session ========
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\_exceptions.py", line 8, in map_exceptions
    yield
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\backends\asyncio.py", line 29, in read
    with anyio.fail_after(timeout):
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\anyio\_core\_tasks.py", line 119, in __exit__
    raise TimeoutError
TimeoutError

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpx\_transports\default.py", line 60, in map_httpcore_exceptions
    yield
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpx\_transports\default.py", line 291, in handle_async_request
    resp = await self._pool.handle_async_request(req)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\_async\connection_pool.py", line 253, in handle_async_request
    raise exc
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\_async\connection_pool.py", line 237, in handle_async_request
    response = await connection.handle_async_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\_async\connection.py", line 90, in handle_async_request
    return await self._connection.handle_async_request(request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\_async\http11.py", line 102, in handle_async_request
    raise exc
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\_async\http11.py", line 81, in handle_async_request
    ) = await self._receive_response_headers(**kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\_async\http11.py", line 143, in _receive_response_headers
    event = await self._receive_event(timeout=timeout)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\_async\http11.py", line 172, in _receive_event
    data = await self._network_stream.read(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\backends\asyncio.py", line 28, in read
    with map_exceptions(exc_map):
  File "C:\Program Files\Python312\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(value)
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpcore\_exceptions.py", line 12, in map_exceptions
    raise to_exc(exc)
httpcore.ReadTimeout

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\brenopoubel\My Drive\Monitors\pocketoption2\main.py", line 757, in get_latest_payment_requests
    res = await fetch(core.payment_history_link)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\My Drive\Monitors\pocketoption2\main.py", line 79, in fetch
    return await core.session.get(url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpx\_client.py", line 1736, in get
    return await self.request(
           ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpx\_client.py", line 1513, in request
    return await self.send(request, auth=auth, follow_redirects=follow_redirects)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpx\_client.py", line 1600, in send
    response = await self._send_handling_auth(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpx\_client.py", line 1628, in _send_handling_auth
    response = await self._send_handling_redirects(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpx\_client.py", line 1665, in _send_handling_redirects
    response = await self._send_single_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpx\_client.py", line 1702, in _send_single_request
    response = await transport.handle_async_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpx\_transports\default.py", line 290, in handle_async_request
    with map_httpcore_exceptions():
  File "C:\Program Files\Python312\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(value)
  File "C:\Users\brenopoubel\AppData\Roaming\Python\Python312\site-packages\httpx\_transports\default.py", line 77, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.ReadTimeout
2024-04-02 06:01:10,005 - pocketoption - DEBUG - First Check -> Latest ID: 157622 | Existing ID: 157622
2024-04-02 06:01:10,020 - pocketoption - DEBUG - Auto-Withdrawal is currently off!!
2024-04-02 06:01:16,221 - pocketoption - DEBUG - Cookies Saved!!
2024-04-02 06:01:16,237 - pocketoption - DEBUG - Second Check -> Latest ID:  | Existing ID: 157622
2024-04-02 06:59:01,699 - pocketoption - DEBUG - Old Session expired!! Trying to login again..
2024-04-02 06:59:49,894 - pocketoption - DEBUG - Logged-In successfully!
2024-04-02 06:59:49,894 - pocketoption - DEBUG - Cookies Saved!!
2024-04-02 06:59:52,009 - pocketoption - DEBUG - Cookies Saved!!
2024-04-02 06:59:52,024 - pocketoption - DEBUG - Processed -> Statistics -> Current week
2024-04-02 06:59:52,024 - pocketoption - DEBUG - Total time taken to perform the task: 51.62 seconds
2024-04-02 07:00:00,629 - pocketoption - INFO - Target [ID:610323477]: success
2024-04-02 07:00:00,896 - pocketoption - INFO - Target [ID:1838317981]: success
2024-04-02 07:01:02,081 - pocketoption - DEBUG - Cookies Saved!!
2024-04-02 07:01:02,128 - pocketoption - DEBUG - First Check -> Latest ID: 157622 | Existing ID: 157622
2024-04-02 07:01:02,128 - pocketoption - DEBUG - Auto-Withdrawal is currently off!!
2024-04-02 07:01:02,971 - pocketoption - DEBUG - Cookies Saved!!
2024-04-02 07:01:03,081 - pocketoption - DEBUG - Second Check -> Latest ID: 157622 | Existing ID: 157622
2024-04-02 07:17:21,648 - pocketoption - DEBUG - Date: 2024-03-26 | Hour: 10
2024-04-02 07:17:21,648 - pocketoption - DEBUG - Date: 2024-04-02 | Hour: 10
2024-04-02 07:59:02,072 - pocketoption - DEBUG - Old session worked fine.
2024-04-02 07:59:03,872 - pocketoption - DEBUG - Processed -> Statistics -> Current week
2024-04-02 07:59:03,872 - pocketoption - DEBUG - Total time taken to perform the task: 3.24 seconds
2024-04-02 08:00:00,331 - pocketoption - DEBUG - No change detected!!
2024-04-02 08:01:01,942 - pocketoption - DEBUG - First Check -> Latest ID: 157622 | Existing ID: 157622
2024-04-02 08:01:01,942 - pocketoption - DEBUG - Auto-Withdrawal is currently off!!
2024-04-02 08:01:02,740 - pocketoption - DEBUG - Second Check -> Latest ID: 157622 | Existing ID: 157622
2024-04-02 08:59:01,434 - pocketoption - DEBUG - Old session worked fine.
2024-04-02 08:59:03,328 - pocketoption - DEBUG - Processed -> Statistics -> Current week
2024-04-02 08:59:03,328 - pocketoption - DEBUG - Total time taken to perform the task: 3.27 seconds
2024-04-02 09:00:00,901 - pocketoption - DEBUG - No change detected!!
2024-04-02 09:01:01,527 - pocketoption - DEBUG - First Check -> Latest ID: 157622 | Existing ID: 157622
2024-04-02 09:01:01,527 - pocketoption - DEBUG - Auto-Withdrawal is currently off!!
2024-04-02 09:01:02,453 - pocketoption - DEBUG - Second Check -> Latest ID: 157622 | Existing ID: 157622
2024-04-02 09:59:01,536 - pocketoption - DEBUG - Old session worked fine.
2024-04-02 09:59:03,257 - pocketoption - DEBUG - Processed -> Statistics -> Current week
2024-04-02 09:59:03,257 - pocketoption - DEBUG - Total time taken to perform the task: 3.25 seconds
2024-04-02 10:00:01,281 - pocketoption - INFO - Target [ID:610323477]: success
2024-04-02 10:00:01,547 - pocketoption - INFO - Target [ID:1838317981]: success
2024-04-02 10:01:02,234 - pocketoption - DEBUG - First Check -> Latest ID: 157622 | Existing ID: 157622
2024-04-02 10:01:02,234 - pocketoption - DEBUG - Auto-Withdrawal is currently off!!
2024-04-02 10:01:03,112 - pocketoption - DEBUG - Second Check -> Latest ID: 157622 | Existing ID: 157622
2024-04-02 10:59:01,994 - pocketoption - DEBUG - Old session worked fine.
2024-04-02 10:59:03,980 - pocketoption - DEBUG - Processed -> Statistics -> Current week
2024-04-02 10:59:03,980 - pocketoption - DEBUG - Total time taken to perform the task: 3.33 seconds
2024-04-02 11:00:01,035 - pocketoption - INFO - Target [ID:610323477]: success
2024-04-02 11:00:01,293 - pocketoption - INFO - Target [ID:1838317981]: success
2024-04-02 11:01:02,109 - pocketoption - DEBUG - First Check -> Latest ID: 157622 | Existing ID: 157622
2024-04-02 11:01:02,124 - pocketoption - DEBUG - Auto-Withdrawal is currently off!!
2024-04-02 11:01:02,955 - pocketoption - DEBUG - Second Check -> Latest ID: 157622 | Existing ID: 157622
